departamento,año,mes,fecha,clave,PC1,PC2,PC3,PC4,PC5,PC6,PC7,FIES_moderado_grave,FIES_grave
Magdalena,2023,febrero,2023-02-01,Magdalena_2023_febrero,2.738622920021169,2.4364343717870667,3.924473444658213,-2.397745141042046,-0.4702213675886748,-1.2481308985191648,-0.7246563770050973,39.0,8.7
Meta,2023,febrero,2023-02-01,Meta_2023_febrero,-2.7961325971496858,0.46916408391322,0.9090940815890676,0.7288262805669015,0.3468725017057232,0.6726722862860915,-1.0626327843435124,25.9,4.7
Narino,2023,febrero,2023-02-01,Narino_2023_febrero,3.129121881538857,3.0285584401157664,-5.468120458100587,0.8437772812930365,-0.4839336075392569,2.3904590287090386,0.286022701482326,29.7,3.8
Norte De Santander,2023,febrero,2023-02-01,Norte De Santander_2023_febrero,-1.40714678378372,0.1604934765220681,-0.8485778731273946,0.8745764686664125,-1.997793122997104,0.6624117598896098,-0.606864014244285,23.9,3.6
Putumayo,2023,febrero,2023-02-01,Putumayo_2023_febrero,-0.3507540539981628,-1.7718704422986506,-3.852580771772395,-1.850984542203689,-1.094168385553976,0.9370662957436132,-0.9576422503597016,18.0,1.2
Quindio,2023,febrero,2023-02-01,Quindio_2023_febrero,-5.236150161678721,0.1890021872205092,1.0686997826484803,1.0802437471496946,0.3873353986003918,0.6627711678842217,0.8833445780852531,24.5,3.6
Risaralda,2023,febrero,2023-02-01,Risaralda_2023_febrero,-7.408668278570781,-2.824907929670733,2.4477653981736207,-0.1656950441824174,0.1020348699493405,-0.096244710419072,1.4256375878937322,17.1,3.9
Santander,2023,febrero,2023-02-01,Santander_2023_febrero,-4.904370362582548,-0.567642501135414,1.51231827181563,-0.6280958456949324,-0.1973612934527591,0.0697723947781309,0.5081506955787807,23.2,3.0
Sucre,2023,febrero,2023-02-01,Sucre_2023_febrero,5.599707083760931,4.198868656642952,2.2034896554118424,-1.1765748450655549,-0.3827554973990543,-1.5641128088256877,0.1966751128491158,44.8,10.6
Tolima,2023,febrero,2023-02-01,Tolima_2023_febrero,-1.3369247547368612,1.980709625926762,1.2249794385196655,-0.2262308365443555,0.7132226168350477,1.4723358688974155,1.0102424333451032,32.6,5.5
Valle Del Cauca,2023,febrero,2023-02-01,Valle Del Cauca_2023_febrero,-4.738141701826328,1.193962193547219,0.046164521607351,2.375450918913579,0.1879619974285281,-0.2315561688580213,0.1034768727042278,26.1,4.3
Vaupes,2023,febrero,2023-02-01,Vaupes_2023_febrero,7.282313655929316,-4.909150038310243,-0.1259787128183634,-0.9327479483497764,6.396120485362682,-3.0810113244273927,4.6755641223719175,34.4,4.7
Vichada,2023,febrero,2023-02-01,Vichada_2023_febrero,14.49354872903103,-5.739899419843094,2.959491872916077,6.352015251212169,-4.066216345272551,1.7032118553696105,0.4001996009283693,39.7,16.8
Amazonas,2023,marzo,2023-03-01,Amazonas_2023_marzo,-0.1638364573356515,-5.634283568060552,0.8426701092234162,-1.86739228009595,3.1143958429394143,-0.8073285117986417,-2.024809737925887,20.6,5.2
Antioquia,2023,marzo,2023-03-01,Antioquia_2023_marzo,-5.5479557263150605,-1.6477897840912148,2.4967972470281468,-0.8154850810278309,0.2630219619585083,-0.8007619119733472,0.8440563929376218,21.6,3.0
Arauca,2023,marzo,2023-03-01,Arauca_2023_marzo,3.0351093594435548,0.0889785337053609,0.6022158409332953,0.2869920473235087,-0.5816805263501088,1.4898038738644463,-1.8663282239596088,31.7,9.9
Atlantico,2023,marzo,2023-03-01,Atlantico_2023_marzo,-1.2515707592956264,3.2737969270321385,3.854825244852303,0.484051785975828,0.0698050040259608,-2.4384339735266107,-1.4612843967763076,35.8,8.5
Bogotá,2023,marzo,2023-03-01,Bogotá_2023_marzo,-8.048577133333426,0.3090137808653279,0.7549318012651418,5.596381941588147,1.008554779107359,-0.84994905901568,-0.2079332143766232,21.2,4.7
Bolivar,2023,marzo,2023-03-01,Bolivar_2023_marzo,1.3182505441592445,1.6714414588740611,1.160752637752034,-1.223768875449616,-1.06194303521392,-1.2762025280397165,-0.6686688551348916,32.9,6.2
Boyaca,2023,marzo,2023-03-01,Boyaca_2023_marzo,-4.0964763277865215,-1.126781774563118,-2.1132071683493097,-0.3405865994417391,-0.669754478580645,0.4162530066608898,0.3517186966269923,16.7,1.5
Caldas,2023,marzo,2023-03-01,Caldas_2023_marzo,-7.835418912131524,-3.108862375440889,0.907883694357716,-0.8191587594069456,0.6251901933864717,-0.2666310979641588,1.675474586943492,14.8,1.9
Caqueta,2023,marzo,2023-03-01,Caqueta_2023_marzo,-1.6717545090902242,-2.623554144150022,-3.650678938629,-1.9445427378987667,-2.172906426685961,-0.2644250997508596,-0.4883579107614573,13.7,1.2
Casanare,2023,marzo,2023-03-01,Casanare_2023_marzo,-0.4511985586349519,1.5277991618807127,1.267354554532294,0.5381811968483926,-0.3251413914154583,0.0147666065328662,-2.104186661967666,32.9,6.0
Cauca,2023,marzo,2023-03-01,Cauca_2023_marzo,2.8564177884344666,1.8394069546865528,-3.932422065674579,0.2396535498297536,-0.9981779354457812,0.5339929904999983,1.3850214588540173,29.0,5.5
Cesar,2023,marzo,2023-03-01,Cesar_2023_marzo,0.8178395925927286,1.4363039681108505,2.10399337223174,-1.4039407599232234,-1.2903378451367762,-2.0519942228546024,-0.4738496529916425,32.2,9.0
Choco,2023,marzo,2023-03-01,Choco_2023_marzo,4.926282186967527,-2.190254694338533,-6.321077731220329,-0.1679698941038476,-0.9081959394606238,-3.740049039092977,0.9390968480882056,18.9,2.9
Cundinamarca,2023,marzo,2023-03-01,Cundinamarca_2023_marzo,-4.52192126600145,0.7049438962590886,0.5549529694865226,3.0881027672519,0.6600636986257887,0.696511232933306,-0.2502601019989148,27.2,4.1
Cordoba,2023,marzo,2023-03-01,Cordoba_2023_marzo,2.310457268174861,1.23183463491655,-0.253556832962008,-3.364907575453315,-1.135855574912465,-0.7999787975254817,-0.1078126023030607,30.6,4.5
Guainia,2023,marzo,2023-03-01,Guainia_2023_marzo,6.064398153192091,-5.280688105770643,0.0074384448069682,-0.0113472342290529,2.123117394204269,0.0629056345638812,-1.6967015825153795,26.4,6.3
Guaviare,2023,marzo,2023-03-01,Guaviare_2023_marzo,3.312642817478012,0.4928350629249714,1.2432879036828333,0.0581618792716298,1.9745237609478736,2.731865163523393,-0.9942569477573012,36.7,9.2
Huila,2023,marzo,2023-03-01,Huila_2023_marzo,-1.0167003311110714,0.6691124472673872,-1.993758944562244,-0.3372414841118979,-1.2345157672521128,-0.1400429431498241,-0.2389926651245086,22.7,2.8
Guajira,2023,marzo,2023-03-01,Guajira_2023_marzo,9.277918446043248,1.8117142464370093,4.319037670322819,1.6309983479298389,-0.4709575461334319,-0.6409643581441032,-0.4637996793111742,50.1,15.6
Magdalena,2023,marzo,2023-03-01,Magdalena_2023_marzo,2.718793240791872,2.403623663350425,3.832095297504375,-2.351811813214033,-0.41833261771932,-1.2075386761157478,-0.6766652882211002,39.0,8.7
Meta,2023,marzo,2023-03-01,Meta_2023_marzo,-2.833203515833912,0.3670173003286618,0.6272782769408514,0.7437924936200873,0.548916783674306,0.8299772970028403,-0.8145318215434001,25.9,4.7
Narino,2023,marzo,2023-03-01,Narino_2023_marzo,3.1863363775353943,2.886683538055405,-5.640789113895218,0.9026402712788768,-0.3416042845124146,2.313329782491297,0.0215763320844108,29.7,3.8
Norte De Santander,2023,marzo,2023-03-01,Norte De Santander_2023_marzo,-1.326756221016316,0.0614669227839486,-0.9128224181849816,0.9591132193013976,-1.9215890863710836,0.4814387584585878,-1.007980714407047,23.9,3.6
Putumayo,2023,marzo,2023-03-01,Putumayo_2023_marzo,-0.2456390615898976,-2.0254466818136847,-4.181878305472385,-1.749621808081385,-0.8093672613625205,0.7977147948554288,-1.394043052983838,18.0,1.2
Quindio,2023,marzo,2023-03-01,Quindio_2023_marzo,-5.202353434837967,0.0425120699231094,0.7915397377379566,1.0626027686355777,0.63556291819896,0.7046426994002422,0.9177674509031132,24.5,3.6
Risaralda,2023,marzo,2023-03-01,Risaralda_2023_marzo,-7.355287224482973,-3.0038856185879683,2.1622455689551385,-0.1313260893134714,0.3473072425500866,-0.1163951471838413,1.2888832632524372,17.1,3.9
Santander,2023,marzo,2023-03-01,Santander_2023_marzo,-4.844144672606899,-0.7087649821981008,1.357986830208043,-0.5025246178323898,-0.0814952925197492,-0.0620219547472865,0.1306913504386169,23.2,3.0
Sucre,2023,marzo,2023-03-01,Sucre_2023_marzo,5.651794190163075,4.126776339569249,2.182723554509548,-1.0502039493620927,-0.3764470734864433,-1.7284142980332893,-0.2062716184785125,44.8,10.6
Tolima,2023,marzo,2023-03-01,Tolima_2023_marzo,-1.3214031962598618,1.8356631189797503,1.005407447422153,-0.1543805764383185,0.8552078307227975,1.4872682079084811,0.8728811749139876,32.6,5.5
Valle Del Cauca,2023,marzo,2023-03-01,Valle Del Cauca_2023_marzo,-4.704921106594605,1.0687289457945977,-0.1547119723123486,2.34142691217666,0.3624695483114097,-0.1966674537166159,0.0843178918577198,26.1,4.3
Vaupes,2023,marzo,2023-03-01,Vaupes_2023_marzo,7.289828291695343,-5.024460618542654,-0.3979211435937584,-1.044557362365921,6.646163014147584,-2.9322801321277856,4.9432080968284895,34.4,4.7
Vichada,2023,marzo,2023-03-01,Vichada_2023_marzo,14.471661073568468,-5.780921562217608,2.8599016803506228,6.37023415462791,-4.012966847227317,1.772331146300222,0.4731556805999606,39.7,16.8
Amazonas,2023,abril,2023-04-01,Amazonas_2023_abril,-0.1765999824155849,-5.624446648003483,0.8525217228469333,-1.874289591337875,3.0959556273670463,-0.7799883567816072,-1.984966862201556,20.6,5.2
Antioquia,2023,abril,2023-04-01,Antioquia_2023_abril,-5.566235145316723,-1.6376841516219054,2.4611545881829984,-0.8703095652914666,0.3009283386236091,-0.7233736455634457,1.0299037109037792,21.6,3.0
Arauca,2023,abril,2023-04-01,Arauca_2023_abril,3.0049216527153377,0.0303848512504643,0.3999562274277385,0.2332735887862676,-0.4186747947185647,1.6471482992252828,-1.56500394814969,31.7,9.9
Atlantico,2023,abril,2023-04-01,Atlantico_2023_abril,-1.2774419819194702,3.2880902920365997,3.803431313965551,0.3974662104517901,0.125721235430758,-2.3226700529371267,-1.1861086667811007,35.8,8.5
Bogotá,2023,abril,2023-04-01,Bogotá_2023_abril,-8.081312362484379,0.3247938888571682,0.7000461567825094,5.504123690650808,1.0620407156697191,-0.7152120628630353,0.0955747133697898,21.2,4.7
Bolivar,2023,abril,2023-04-01,Bolivar_2023_abril,1.2935647932964691,1.6627960243762707,1.068588496688191,-1.2694579213019266,-0.9811220337229112,-1.174650167183061,-0.4369508231425855,32.9,6.2
Boyaca,2023,abril,2023-04-01,Boyaca_2023_abril,-4.089729698858732,-1.166802960153126,-2.217760704154626,-0.3724818882949138,-0.565465583100002,0.4549760306547246,0.4476565945993014,16.7,1.5
Caldas,2023,abril,2023-04-01,Caldas_2023_abril,-7.853696045623976,-3.056352557700325,0.986651765389768,-0.8416933216670326,0.5576034156315306,-0.245779468090668,1.743253861362272,14.8,1.9
Caqueta,2023,abril,2023-04-01,Caqueta_2023_abril,-1.6454317027295455,-2.6698428042399955,-3.6950178518293386,-1.8361872056372304,-2.1422337933189377,-0.3689160742361494,-0.7124737476657033,13.7,1.2
Casanare,2023,abril,2023-04-01,Casanare_2023_abril,-0.467072771436712,1.440955053259599,1.0297091746774214,0.4953102305494621,-0.1285697856493677,0.1508738280093035,-1.857539082155497,32.9,6.0
Cauca,2023,abril,2023-04-01,Cauca_2023_abril,2.792585429927612,1.9507399880274043,-3.863775072826865,0.1370889334545358,-1.0434264784622695,0.6831129555277774,1.8073754121596128,29.0,5.5
Cesar,2023,abril,2023-04-01,Cesar_2023_abril,0.7916811826873145,1.4096049279951008,1.9582083920423865,-1.5039232646269318,-1.1554750648538354,-1.8948877146221408,-0.1334469492697363,32.2,9.0
Choco,2023,abril,2023-04-01,Choco_2023_abril,4.9012962291672455,-2.157162506849258,-6.307159479045808,-0.2438789480722158,-0.915923709571472,-3.650503030146626,1.139000482007017,18.9,2.9
Cundinamarca,2023,abril,2023-04-01,Cundinamarca_2023_abril,-4.554656495152402,0.7207240042509289,0.5000673250038897,2.9958445163145626,0.7135496351881487,0.8312482290859508,0.0532478257474981,27.2,4.1
Cordoba,2023,abril,2023-04-01,Cordoba_2023_abril,2.3125070966834023,1.1787023246618686,-0.3424191652390527,-3.326107785088192,-1.0794538564480007,-0.7938631400079336,-0.1518531808113534,30.6,4.5
Guainia,2023,abril,2023-04-01,Guainia_2023_abril,6.08178743057447,-5.397861892657601,-0.2193411967725317,-0.0039932995433845,2.3128314213467256,0.104097444982144,-1.6693847487510136,26.4,6.3
Guaviare,2023,abril,2023-04-01,Guaviare_2023_abril,3.2815034611226417,0.4834729143152799,1.1733750017033917,0.0501057082888163,2.013429923886178,2.82021006684768,-0.8371272388775125,36.7,9.2
Huila,2023,abril,2023-04-01,Huila_2023_abril,-1.0803091915614125,0.7880580735012827,-1.900585181529796,-0.4015279194268356,-1.3073429526533322,-0.0241446614817311,0.1168466163697787,22.7,2.8
Guajira,2023,abril,2023-04-01,Guajira_2023_abril,9.29825540534185,1.7908121377239958,4.29255106578068,1.53190623575095,-0.4200783800949462,-0.6056696181700062,-0.3947003146932619,50.1,15.6
Magdalena,2023,abril,2023-04-01,Magdalena_2023_abril,2.6899610299987065,2.4134570267578552,3.757829333315585,-2.424977802671566,-0.3435093311369051,-1.089387561073096,-0.3847231890604596,39.0,8.7
Meta,2023,abril,2023-04-01,Meta_2023_abril,-2.85269731213621,0.3079364860198307,0.420880500554952,0.7357503376988828,0.7252971408260884,0.9328125541223616,-0.5782394683273892,25.9,4.7
Narino,2023,abril,2023-04-01,Narino_2023_abril,3.1600136154661937,2.8725033546490297,-5.7800234950316085,0.7643642274105505,-0.1979057768191925,2.4897453307175965,0.4312278785293932,29.7,3.8
Norte De Santander,2023,abril,2023-04-01,Norte De Santander_2023_abril,-1.342877260745784,0.0469076046142305,-1.013944301208969,0.8714222167935944,-1.819144205317872,0.596314396336309,-0.7424540247271564,23.9,3.6
Putumayo,2023,abril,2023-04-01,Putumayo_2023_abril,-0.2656953080498052,-2.083964881655064,-4.380655037751068,-1.8418507113348852,-0.6327358048578303,0.95801033238018,-1.0703605178360716,18.0,1.2
Quindio,2023,abril,2023-04-01,Quindio_2023_abril,-5.263208356705234,0.1310454411887901,0.8328416778383795,0.9360794031962903,0.6084794502575119,0.8781016674675509,1.3461647146243625,24.5,3.6
Risaralda,2023,abril,2023-04-01,Risaralda_2023_abril,-7.434522967825801,-2.8618716763928225,2.286180592982611,-0.2664564712475156,0.2469302196254052,0.0677333766188638,1.764933915389198,17.1,3.9
Santander,2023,abril,2023-04-01,Santander_2023_abril,-4.878153174601455,-0.7062753040757663,1.2597779551797328,-0.6041156164120486,0.0127353416084096,0.0936059476161913,0.4855383088325792,23.2,3.0
Sucre,2023,abril,2023-04-01,Sucre_2023_abril,5.59767004841517,4.127549360560046,2.079221636767523,-1.110765061625394,-0.3086839848801372,-1.5538956981073853,0.1382080174673075,44.8,10.6
Tolima,2023,abril,2023-04-01,Tolima_2023_abril,-1.3636869371885791,1.897764979633388,1.0066580198625652,-0.2170680052539546,0.8687271775108166,1.5933939614238446,1.1911563671053669,32.6,5.5
Valle Del Cauca,2023,abril,2023-04-01,Valle Del Cauca_2023_abril,-4.733361723991696,1.1421640258008252,-0.0711852940735664,2.3004392452878237,0.2990092543137153,-0.1515712144839324,0.2418541490971901,26.1,4.3
Vaupes,2023,abril,2023-04-01,Vaupes_2023_abril,7.265981262930076,-4.981983741569474,-0.3179035226896633,-1.0165616106215762,6.55337710132811,-2.9282880233002406,4.930254244253722,34.4,4.7
Vichada,2023,abril,2023-04-01,Vichada_2023_abril,14.431679960595156,-5.814497223906941,2.694033034362413,6.306147810222985,-3.882196417630337,1.941934422143876,0.8101350427575139,39.7,16.8
Amazonas,2023,mayo,2023-05-01,Amazonas_2023_mayo,-0.1809527423170736,-5.576618358971698,0.9505234301501516,-1.884176766598952,3.0160779609240755,-0.7989133842422736,-2.0021774457804007,20.6,5.2
Antioquia,2023,mayo,2023-05-01,Antioquia_2023_mayo,-5.517590450197468,-1.6915358779118643,2.381744672210769,-0.8839065026492042,0.4123047915583053,-0.787339208349359,0.9516064863292416,21.6,3.0
Arauca,2023,mayo,2023-05-01,Arauca_2023_mayo,2.906958912851558,0.0297375443402943,0.1825318550084816,0.1555061513796263,-0.263819168792426,1.945756517087482,-0.9315007324544572,31.7,9.9
Atlantico,2023,mayo,2023-05-01,Atlantico_2023_mayo,-1.3108546196066426,3.278727162664747,3.680162671036766,0.3171960515819343,0.2378325841523544,-2.174028362755006,-0.8468707319572139,35.8,8.5
Bogotá,2023,mayo,2023-05-01,Bogotá_2023_mayo,-8.01303807779903,0.3112661548880542,0.8008096577644574,5.603144119825108,0.998787133023955,-0.9409982608912856,-0.3487672018134422,21.2,4.7
Bolivar,2023,mayo,2023-05-01,Bolivar_2023_mayo,1.2888825728065636,1.646325287453233,1.0085173909135452,-1.2979662013038331,-0.9246121203108052,-1.1295052795234242,-0.3371872714801465,32.9,6.2
Boyaca,2023,mayo,2023-05-01,Boyaca_2023_mayo,-4.040868134230584,-1.1691860542685533,-2.153777506208286,-0.3300270679834315,-0.589597967828593,0.309915539994488,0.1980387271788525,16.7,1.5
Caldas,2023,mayo,2023-05-01,Caldas_2023_mayo,-7.79088044326991,-3.07462777029931,1.0555691461539638,-0.8016439886043003,0.5296941656075387,-0.4130901635197058,1.419304797147836,14.8,1.9
Caqueta,2023,mayo,2023-05-01,Caqueta_2023_mayo,-1.6332259349339788,-2.695629219434465,-3.752635914802692,-1.819349909864349,-2.081496310495181,-0.3882450997742111,-0.7244318932868491,13.7,1.2
Casanare,2023,mayo,2023-05-01,Casanare_2023_mayo,-0.5462470596212969,1.4093396990935927,0.7878756033562979,0.4507911160845845,0.0463990189660767,0.403056220752792,-1.3393582959202606,32.9,6.0
Cauca,2023,mayo,2023-05-01,Cauca_2023_mayo,2.794850106564279,1.98829507866647,-3.8139007424408464,0.09345091699683,-1.0600784153482972,0.6829101668348926,1.874123394298892,29.0,5.5
Cesar,2023,mayo,2023-05-01,Cesar_2023_mayo,0.7690703224048029,1.4070935495882906,1.8945809994951948,-1.5303703483741935,-1.1041015264305063,-1.8174609103658623,0.0396343228973043,32.2,9.0
Choco,2023,mayo,2023-05-01,Choco_2023_mayo,4.913432934409807,-2.215918629348721,-6.439752198558081,-0.280527127033666,-0.7875626791520977,-3.6079637742383017,1.2274398738354286,18.9,2.9
Cundinamarca,2023,mayo,2023-05-01,Cundinamarca_2023_mayo,-4.486382210467052,0.7071962702818149,0.6008308259858385,3.0948649454888626,0.6502960525423847,0.6054620310577002,-0.3910940894357339,27.2,4.1
Cordoba,2023,mayo,2023-05-01,Cordoba_2023_mayo,2.275689811814907,1.134324021968881,-0.5453658418032573,-3.3961322719353744,-0.9078679453197964,-0.6176606788785262,0.2213056788417151,30.6,4.5
Guainia,2023,mayo,2023-05-01,Guainia_2023_mayo,6.152710836147232,-5.462766630903487,-0.2149384146156482,0.0636849266994951,2.3264442749974656,-0.0692110247590933,-2.058621526690863,26.4,6.3
Guaviare,2023,mayo,2023-05-01,Guaviare_2023_mayo,3.3646728616295314,0.3419503328333591,1.012043296963126,0.0968053867370819,2.177425321456156,2.6913826133237584,-1.149079551329082,36.7,9.2
Huila,2023,mayo,2023-05-01,Huila_2023_mayo,-1.1192835809782624,0.8749298159207625,-1.8379032908192283,-0.4848161301587265,-1.3395277939026131,0.0689782498782551,0.4163007686216736,22.7,2.8
Guajira,2023,mayo,2023-05-01,Guajira_2023_mayo,9.28901847436775,1.8090215817300912,4.251557049834882,1.390659421001487,-0.3448763919571962,-0.4933609017052137,-0.0902209614263399,50.1,15.6
